stock_code,mean_ret,std_ret,max_up,max_down
688308,-0.00071869843705727,0.032260459636405,0.14809198888046504,-0.1335048599199542
688377,0.0012073175718599252,0.03037885804570304,0.1381096245144584,-0.11896955503512896
688378,0.001149833436736626,0.03457555680407251,0.14325646401118086,-0.13678242381289862
688379,6.642005288349995e-05,0.025420748540780545,0.1363057324840764,-0.11503531786074672
688388,-0.002704096095089495,0.02695667611371217,0.10086361414371847,-0.09352373290426386
688399,-0.0012991055463233488,0.03259471008045387,0.16188913831807983,-0.21230376049653166
688488,-6.415748287163461e-05,0.028284459177782897,0.18312236286919825,-0.11607992388201716
688499,-0.0028143038192157454,0.031866598134162365,0.20038092736109303,-0.1877724113558723
688513,0.0009884800712361523,0.023172658718762944,0.13083518577326148,-0.09603234773818548
688518,-0.0011474244307683977,0.033152389912209985,0.13135593220338992,-0.09277833500501509
688559,-0.0004145871761542123,0.03394971117246537,0.1264830508474577,-0.15446327683615824
688578,0.001263860443916281,0.031781117051900176,0.22011251758087202,-0.11821638437608017
688626,0.00016557375452710073,0.02958081750589642,0.12648893930799776,-0.10299785867237687
688630,0.0010808106639819133,0.03816347456914865,0.2048066875653083,-0.14333596214511035
688661,-0.000807397558342247,0.0381987270067939,0.161904761904762,-0.14469335291957408
688667,-0.0007791527373098316,0.034968803661562436,0.1387674825174825,-0.09731483150117126
688668,0.0004643637298769344,0.04368830641309917,0.20755176613885506,-0.12495139338950101
688683,0.0004065703399382046,0.021895190865597484,0.1074458058435439,-0.07243990780375364
688689,-0.00039638200694354044,0.027061676293011056,0.10124826629680994,-0.11761363636363642
688700,0.001624951775973246,0.04274703163363994,0.20243115852145865,-0.1553815446031015
688778,-0.0007761811348183937,0.03070102380855653,0.1470773098680076,-0.11016605913325239
688788,-0.0015128143415657962,0.0289403659861362,0.14450422751729453,-0.1412850550230742
920174,0.0003797950398766963,0.030821381360223662,0.26685133887349965,-0.09638554216867468
920225,0.00297934080718113,0.03356036642224078,0.22381807301017353,-0.15012224938875307
920445,-0.000455595972777382,0.04150130996151621,0.36222910216718285,-0.12200435729847492
920509,0.00024610312794158133,0.027529145055482665,0.21997874601487788,-0.11857292759706184
